,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name
6842,EID_ByTheFire_Sync,,,,0,,True,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_ByTheFire_Sync,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:18.27', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-07-20,17.20,https://media.fortniteapi.io/images/3202cc4ffdab643eb36a1bb5854bf380/transparent.png,https://media.fortniteapi.io/images/3202cc4ffdab643eb36a1bb5854bf380/full_featured.png,https://media.fortniteapi.io/images/cosmetics/3202cc4ffdab643eb36a1bb5854bf380/v2/background.png,https://media.fortniteapi.io/images/cosmetics/3202cc4ffdab643eb36a1bb5854bf380/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/3202cc4ffdab643eb36a1bb5854bf380/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
6843,EID_CelebrationDance,Bring it around,It's all in the... elbows maybe?,,300,,False,False,False,2021-07-21,2025-08-29,1.7,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_CelebrationDance,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.Set.HayMenu', 'Emote.Mech.Disabled.Art', 'Emote.Mech.Disabled.Design']","['emoteDuration:2.80', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-07-20,17.20,https://media.fortniteapi.io/images/1dd68735f8cc1e9b009260a9265f5d40/transparent.png,https://media.fortniteapi.io/images/1dd68735f8cc1e9b009260a9265f5d40/full_featured.png,https://media.fortniteapi.io/images/cosmetics/1dd68735f8cc1e9b009260a9265f5d40/v2/background.png,https://media.fortniteapi.io/images/cosmetics/1dd68735f8cc1e9b009260a9265f5d40/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/1dd68735f8cc1e9b009260a9265f5d40/v2/info.en.png,,,HayMenu,Bugha,Part of the Bugha set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
6905,EID_Caller,Lights up,This is my song!,,200,,False,False,False,2021-08-06,2025-09-07,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Caller,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17']","['emoteDuration:3.40', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-03,17.30,https://media.fortniteapi.io/images/d3c7791454c46281042dbadb4d667fe3/transparent.png,https://media.fortniteapi.io/images/d3c7791454c46281042dbadb4d667fe3/full_featured.png,https://media.fortniteapi.io/images/cosmetics/d3c7791454c46281042dbadb4d667fe3/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d3c7791454c46281042dbadb4d667fe3/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d3c7791454c46281042dbadb4d667fe3/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6906,EID_LlamaFloat,Lil' Floaticorn,Get a lil llama llift.,,500,,False,False,False,2021-08-05,2025-12-11,0.03,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_LlamaFloat,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Set.RotateRatio', 'Emote.Mech.Disabled.Art']","['emoteDuration:8.00', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-08-03,17.30,https://media.fortniteapi.io/images/ce1195f818f78c58971be3d129ae972e/transparent.png,https://media.fortniteapi.io/images/ce1195f818f78c58971be3d129ae972e/full_featured.png,https://media.fortniteapi.io/images/cosmetics/ce1195f818f78c58971be3d129ae972e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/ce1195f818f78c58971be3d129ae972e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/ce1195f818f78c58971be3d129ae972e/v2/info.en.png,,,RotateRatio,Ariana Grande,Part of the Ariana Grande set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
6907,EID_Blaster,Crossbounce,Bounce into the groove.,,500,,True,False,False,2021-08-07,2025-12-14,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Blaster,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17']","['emoteDuration:7.50', 'emoteLoop']",,emote,Emote,Rare,RARE,2021-08-03,17.30,https://media.fortniteapi.io/images/d60b09f392eda96c32e8b53ae4529fc9/transparent.png,https://media.fortniteapi.io/images/d60b09f392eda96c32e8b53ae4529fc9/full_featured.png,https://media.fortniteapi.io/images/cosmetics/d60b09f392eda96c32e8b53ae4529fc9/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d60b09f392eda96c32e8b53ae4529fc9/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d60b09f392eda96c32e8b53ae4529fc9/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
6908,EID_PatPat,Bear Hug,Bring it in.,,200,,False,False,False,2021-08-06,2025-11-17,0.98,,,/Game/Athena/Items/Cosmetics/Dances/PatPat/EID_PatPat,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Synced', 'Cosmetics.Filter.Season.17', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:3.83', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-03,17.30,https://media.fortniteapi.io/images/5ec9ce7cdda2ff09673b16c948d7d1c2/transparent.png,https://media.fortniteapi.io/images/5ec9ce7cdda2ff09673b16c948d7d1c2/full_featured.png,https://media.fortniteapi.io/images/cosmetics/5ec9ce7cdda2ff09673b16c948d7d1c2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5ec9ce7cdda2ff09673b16c948d7d1c2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5ec9ce7cdda2ff09673b16c948d7d1c2/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6909,EID_PatPat_Sync,,,,0,,False,False,False,,,0.0,,,/Game/Athena/Items/Cosmetics/Dances/PatPat/EID_PatPat_Sync,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Synced', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",['emoteDuration:4.50'],,emote,Emote,Uncommon,UNCOMMON,2021-08-03,17.30,https://media.fortniteapi.io/images/9d770e4193b0076d0967be93c9e489b8/transparent.png,https://media.fortniteapi.io/images/9d770e4193b0076d0967be93c9e489b8/full_featured.png,https://media.fortniteapi.io/images/cosmetics/9d770e4193b0076d0967be93c9e489b8/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9d770e4193b0076d0967be93c9e489b8/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9d770e4193b0076d0967be93c9e489b8/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910,EID_PatPat_Sync_Follower,,,,0,,False,False,False,,,0.0,,,/Game/Athena/Items/Cosmetics/Dances/PatPat/EID_PatPat_Sync_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Synced', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",['emoteDuration:4.50'],,emote,Emote,Uncommon,UNCOMMON,2021-08-03,17.30,https://media.fortniteapi.io/images/ede1e5ac6ed37a52283e811c631e2bfe/transparent.png,,https://media.fortniteapi.io/images/cosmetics/ede1e5ac6ed37a52283e811c631e2bfe/v2/background.png,https://media.fortniteapi.io/images/cosmetics/ede1e5ac6ed37a52283e811c631e2bfe/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/ede1e5ac6ed37a52283e811c631e2bfe/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911,EID_PatPat_Sync_Owned_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/PatPat/EID_PatPat_Sync_Owned_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Synced', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",['emoteDuration:4.50'],,emote,Emote,Uncommon,UNCOMMON,2021-08-03,17.30,https://media.fortniteapi.io/images/74a94e3c9e45fab96957bb374afebd88/transparent.png,,https://media.fortniteapi.io/images/cosmetics/74a94e3c9e45fab96957bb374afebd88/v2/background.png,https://media.fortniteapi.io/images/cosmetics/74a94e3c9e45fab96957bb374afebd88/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/74a94e3c9e45fab96957bb374afebd88/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,EID_QuarrelMale_SGVNE,Flash Kick,Go home and be a family man.,,0,,True,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_QuarrelMale_SGVNE,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Set.BikeCatch', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:9.67', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-08-04,17.30,https://media.fortniteapi.io/images/d376a9228e5d0fb3b9f6c3377f78525c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d376a9228e5d0fb3b9f6c3377f78525c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d376a9228e5d0fb3b9f6c3377f78525c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d376a9228e5d0fb3b9f6c3377f78525c/v2/info.en.png,,,BikeCatch,Street Fighter,Part of the Street Fighter set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
6945,EID_QuarrelFemale_4ABL0,Cannon Spike,Twirl and taunt your way to the top.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_QuarrelFemale_4ABL0,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Set.BikeCatch', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:4.33', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-08-04,17.30,https://media.fortniteapi.io/images/cf4cff5cd7f1176c2aafc1d6eace9223/transparent.png,,https://media.fortniteapi.io/images/cosmetics/cf4cff5cd7f1176c2aafc1d6eace9223/v2/background.png,https://media.fortniteapi.io/images/cosmetics/cf4cff5cd7f1176c2aafc1d6eace9223/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/cf4cff5cd7f1176c2aafc1d6eace9223/v2/info.en.png,,,BikeCatch,Street Fighter,Part of the Street Fighter set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
6959,EID_BuffetMoment_LCZQS,XOXO,Send some love.,,0,,False,False,False,,,0.04,,,/Game/Athena/Items/Cosmetics/Dances/EID_BuffetMoment_LCZQS,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Emote.Mech.Disabled.Art', 'Emote.Mech.Disabled.Design']",['emoteDuration:5.43'],,emote,Emote,Uncommon,UNCOMMON,2021-08-09,17.30,https://media.fortniteapi.io/images/c60b8bf62ba45319db335426cb6235a8/transparent.png,,https://media.fortniteapi.io/images/cosmetics/c60b8bf62ba45319db335426cb6235a8/v2/background.png,https://media.fortniteapi.io/images/cosmetics/c60b8bf62ba45319db335426cb6235a8/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/c60b8bf62ba45319db335426cb6235a8/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967,EID_Cashier_HGQ8X,Good Guy,Don't have a good day... have a great day.,,0,,True,False,False,,,0.08,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Cashier_HGQ8X,"['Cosmetics.EmoteType.Dance', 'Athena.Quests.Cashier.Emote', 'Cosmetics.Filter.Season.17', 'Cosmetics.Set.BarrelGrudge']",['emoteDuration:4.80'],,emote,Emote,Rare,RARE,2021-08-12,17.30,https://media.fortniteapi.io/images/7064fb6a2ddd66ef0ac008d5d46ff133/transparent.png,,https://media.fortniteapi.io/images/cosmetics/7064fb6a2ddd66ef0ac008d5d46ff133/v2/background.png,https://media.fortniteapi.io/images/cosmetics/7064fb6a2ddd66ef0ac008d5d46ff133/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/7064fb6a2ddd66ef0ac008d5d46ff133/v2/info.en.png,,,BarrelGrudge,Free Guy,Part of the Free Guy set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
6994,EID_Monarch,Bracelets of Hephaestus,Powerful gauntlets forged from the Aegis.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Monarch,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Filter.Season.17', 'Cosmetics.Set.RichFlood', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",['emoteDuration:6.20'],,emote,Emote,Epic,Epic,2021-08-17,17.40,https://media.fortniteapi.io/images/6194c4c1447eddc75b78db26bada0617/transparent.png,,https://media.fortniteapi.io/images/cosmetics/6194c4c1447eddc75b78db26bada0617/v2/background.png,https://media.fortniteapi.io/images/cosmetics/6194c4c1447eddc75b78db26bada0617/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/6194c4c1447eddc75b78db26bada0617/v2/info.en.png,,,RichFlood,Champion of Themyscira,Part of the Champion of Themyscira set.,,,,,,,,,,DCUSeries,DC SERIES,,,,,,,,,,,,,,,,
6995,EID_NPC_ByTheFire,Hey Now! FOR NPCs,USED FOR AI NPCs. SHOULD NOT BE ON STORE.,,0,,True,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_NPC_ByTheFire,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.Synced', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:18.27', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-08-17,17.40,https://media.fortniteapi.io/images/ae38c87d1cc122cbb2ab0586be5115ae/transparent.png,,https://media.fortniteapi.io/images/cosmetics/ae38c87d1cc122cbb2ab0586be5115ae/v2/background.png,https://media.fortniteapi.io/images/cosmetics/ae38c87d1cc122cbb2ab0586be5115ae/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/ae38c87d1cc122cbb2ab0586be5115ae/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
6996,EID_Unified,Dream,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Unified,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Filter.Season.17']","['emoteDuration:5.60', 'emoteLoop']",,emote,Emote,Rare,RARE,2021-08-17,17.40,https://media.fortniteapi.io/images/8236c08eec085cfbde4a9f1acb5d619c/transparent.png,https://media.fortniteapi.io/images/8236c08eec085cfbde4a9f1acb5d619c/full_featured.png,https://media.fortniteapi.io/images/cosmetics/8236c08eec085cfbde4a9f1acb5d619c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8236c08eec085cfbde4a9f1acb5d619c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8236c08eec085cfbde4a9f1acb5d619c/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021,EID_NodHeadMoleComms,Nod Head,Game Mode Emote,,0,,False,False,False,,,0.0,,,,[],"['emoteDuration:3.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-17,17.40,https://media.fortniteapi.io/images/aeaf98442d5711c9b9f3ea400afc65cd/transparent.png,,https://media.fortniteapi.io/images/cosmetics/aeaf98442d5711c9b9f3ea400afc65cd/v2/background.png,https://media.fortniteapi.io/images/cosmetics/aeaf98442d5711c9b9f3ea400afc65cd/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/aeaf98442d5711c9b9f3ea400afc65cd/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022,EID_PointFingerMoleComms,Point Finger,Game Mode Emote,,0,,False,False,False,,,0.0,,,,[],"['emoteDuration:2.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-17,17.40,https://media.fortniteapi.io/images/214d2e10fa8969a57765b2330f5c61df/transparent.png,,https://media.fortniteapi.io/images/cosmetics/214d2e10fa8969a57765b2330f5c61df/v2/background.png,https://media.fortniteapi.io/images/cosmetics/214d2e10fa8969a57765b2330f5c61df/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/214d2e10fa8969a57765b2330f5c61df/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7023,EID_ShakeHeadMoleComms,Shake Head,Game Mode Emote,,0,,False,False,False,,,0.0,,,,[],"['emoteDuration:2.67', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-17,17.40,https://media.fortniteapi.io/images/d30bbe3d94711255c5cace733f4458eb/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d30bbe3d94711255c5cace733f4458eb/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d30bbe3d94711255c5cace733f4458eb/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d30bbe3d94711255c5cace733f4458eb/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032,EID_Boomer_N2RQT,Bim Bam Boom,It's pshht and it's vroom.,,500,,True,False,False,2021-08-21,2025-12-22,0.23,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Boomer_N2RQT,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Emote.Mech.Disabled.Art']","['emoteDuration:7.77', 'emoteLoop']",,emote,Emote,Rare,RARE,2021-08-18,17.40,https://media.fortniteapi.io/images/5715829f595f058a167b7067843c3fe5/transparent.png,https://media.fortniteapi.io/images/5715829f595f058a167b7067843c3fe5/full_featured.png,https://media.fortniteapi.io/images/cosmetics/5715829f595f058a167b7067843c3fe5/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5715829f595f058a167b7067843c3fe5/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5715829f595f058a167b7067843c3fe5/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
7033,EID_Vivid_I434X,In Da Party,"En el ghetto hay party, todo el mundo, everybody.",,500,,True,False,False,2021-08-27,2023-09-24,0.21,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Vivid_I434X,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Filter.Season.17', 'Cosmetics.Set.FlockInsure']","['emoteDuration:7.57', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-08-18,17.40,https://media.fortniteapi.io/images/c5c5e810def92a430e57a8a7bbbbc314/transparent.png,https://media.fortniteapi.io/images/c5c5e810def92a430e57a8a7bbbbc314/full_featured.png,https://media.fortniteapi.io/images/cosmetics/c5c5e810def92a430e57a8a7bbbbc314/v2/background.png,https://media.fortniteapi.io/images/cosmetics/c5c5e810def92a430e57a8a7bbbbc314/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/c5c5e810def92a430e57a8a7bbbbc314/v2/info.en.png,,,FlockInsure,J Balvin,Part of the J Balvin set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
7044,EID_RuckusMini_HW9YF,Get Schwifty,Behind every great singer is a guy with a tambourine.,,500,,True,False,False,2021-08-22,2025-11-23,0.08,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_RuckusMini_HW9YF,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.Synced', 'Cosmetics.Set.BendAct', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:11.43', 'emoteLoop']",,emote,Emote,Rare,RARE,2021-08-22,17.40,https://media.fortniteapi.io/images/11e6559a34f37ca274952ae13d66fbf5/transparent.png,https://media.fortniteapi.io/images/11e6559a34f37ca274952ae13d66fbf5/full_featured.png,https://media.fortniteapi.io/images/cosmetics/11e6559a34f37ca274952ae13d66fbf5/v2/background.png,https://media.fortniteapi.io/images/cosmetics/11e6559a34f37ca274952ae13d66fbf5/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/11e6559a34f37ca274952ae13d66fbf5/v2/info.en.png,,,BendAct,"Morty, C-137","Part of the Morty, C-137 set.",,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,EID_RuckusMiniFollower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_RuckusMiniFollower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:11.43', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-22,17.40,https://media.fortniteapi.io/images/f483b71d460085674837920146a55613/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f483b71d460085674837920146a55613/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f483b71d460085674837920146a55613/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f483b71d460085674837920146a55613/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7046,EID_RuckusMiniLeader,,,,0,,True,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_RuckusMiniLeader,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:11.43', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2021-08-22,17.40,https://media.fortniteapi.io/images/5ebacffadde8d69963d6a439ee9cb8ce/transparent.png,,https://media.fortniteapi.io/images/cosmetics/5ebacffadde8d69963d6a439ee9cb8ce/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5ebacffadde8d69963d6a439ee9cb8ce/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5ebacffadde8d69963d6a439ee9cb8ce/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,EID_Hoppin,Square Up,This one goes all the way to the hop.,,0,,False,False,False,,,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Hoppin,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.Emote.Traversal']","['emoteDuration:5.47', 'emoteLoop']",,emote,Emote,Rare,RARE,2021-08-31,17.50,https://media.fortniteapi.io/images/e38554bb393a9d19f3354508b649cb83/transparent.png,https://media.fortniteapi.io/images/e38554bb393a9d19f3354508b649cb83/full_featured.png,https://media.fortniteapi.io/images/cosmetics/e38554bb393a9d19f3354508b649cb83/v2/background.png,https://media.fortniteapi.io/images/cosmetics/e38554bb393a9d19f3354508b649cb83/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/e38554bb393a9d19f3354508b649cb83/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7068,EID_Suspenders,Roller Vibes,Just skatin' and vibin' out here.,,0,,True,False,False,,,0.0,,,/Game/Athena/Items/Cosmetics/Dances/EID_Suspenders,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Filter.Season.17', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:8.67', 'emoteLoop']",,emote,Emote,Rare,RARE,2021-08-31,17.50,https://media.fortniteapi.io/images/5a18e7a65e36c9b39794a2089e5914f8/transparent.png,,https://media.fortniteapi.io/images/cosmetics/5a18e7a65e36c9b39794a2089e5914f8/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5a18e7a65e36c9b39794a2089e5914f8/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5a18e7a65e36c9b39794a2089e5914f8/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
7099,EID_SmallFry_KFFA1,Mighty Ant,Hang on tight!,,600,,False,False,False,2021-09-03,2025-09-20,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_SmallFry_KFFA1,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.TolerantFortune', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Filter.Season.17', 'Emote.Mech.Disabled.Design', 'Emote.Mech.Disabled.Art']","['emoteDuration:8.20', 'emoteLoop']",,emote,Emote,Epic,Epic,2021-09-03,17.50,https://media.fortniteapi.io/images/d17d07e48bf17aef5e5ae6e65ee830c3/transparent.png,https://media.fortniteapi.io/images/d17d07e48bf17aef5e5ae6e65ee830c3/full_featured.png,https://media.fortniteapi.io/images/cosmetics/d17d07e48bf17aef5e5ae6e65ee830c3/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d17d07e48bf17aef5e5ae6e65ee830c3/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d17d07e48bf17aef5e5ae6e65ee830c3/v2/info.en.png,,,TolerantFortune,Ant-Man,Part of the Ant-Man set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,
