Unnamed: 0,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name,display_assets_url
8228,CID_A_332_Athena_Commando_F_PrimalFalcon_3ITKM,Myna,Fury flies on dark wings.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_332_Athena_Commando_F_PrimalFalcon_3ITKM,"['Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BootsHeeled', 'SoundLibrary.ID.ClothingType.ArmorLeather', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Set.CharmingFeather', 'Cosmetics.FrontEndPose.DontHandsOnHips']",[],,outfit,Outfit,Epic,Epic,2022-01-18,1.6.0,https://media.fortniteapi.io/images/a5a4246362ca10732c42850ce9c1bf96/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a5a4246362ca10732c42850ce9c1bf96/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a5a4246362ca10732c42850ce9c1bf96/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a5a4246362ca10732c42850ce9c1bf96/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_332_athena_commando_f_primalfalcon_3itkm.png,https://media.fortniteapi.io/images/icons/beans/cid_a_332_athena_commando_f_primalfalcon_3itkm.png,CharmingFeather,Witching Wing,Part of the Witching Wing set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,CID_A_329_Athena_Commando_F_Uproar_I5N5Z,Arcane Vi,The Piltover enforcer.,,1500,,False,False,False,2022-01-23,2022-02-05,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_329_Athena_Commando_F_Uproar_I5N5Z,"['Cosmetics.Set.RelativeCall', 'Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare']",[],,outfit,Outfit,Epic,Epic,2022-01-19,1.6.0,https://media.fortniteapi.io/images/b3c2d730e6b1604d4629709fc92bd53d/transparent.png,,https://media.fortniteapi.io/images/cosmetics/b3c2d730e6b1604d4629709fc92bd53d/v2/background.png,https://media.fortniteapi.io/images/cosmetics/b3c2d730e6b1604d4629709fc92bd53d/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/b3c2d730e6b1604d4629709fc92bd53d/v2/info.en.png,,,RelativeCall,Arcane: League of Legends,Part of the Arcane: League of Legends set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_329_F_Uproar_I5N5Z/MI_0.png
8243,CID_A_330_Athena_Commando_M_Keen_2DTXM,Clint Barton,He's a Super Hero. Seriously.,,1500,,False,False,False,2022-01-21,2025-04-08,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_330_Athena_Commando_M_Keen_2DTXM,"['Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Set.StrangeReady']",[],,outfit,Outfit,Epic,Epic,2022-01-20,1.6.0,https://media.fortniteapi.io/images/23851fb6d642d937aef3cb4851dbed34/transparent.png,,https://media.fortniteapi.io/images/cosmetics/23851fb6d642d937aef3cb4851dbed34/v2/background.png,https://media.fortniteapi.io/images/cosmetics/23851fb6d642d937aef3cb4851dbed34/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/23851fb6d642d937aef3cb4851dbed34/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_330_athena_commando_m_keen_2dtxm.png,,StrangeReady,Hawkeye,Part of the Hawkeye set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_330_M_Keen_2DTXM/MI_0.png
8244,CID_A_331_Athena_Commando_F_Keen_B4LF5,Kate Bishop,Being a Super Hero is amazing. Everyone should try it.,,1500,,False,False,False,2022-01-21,2025-04-08,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_331_Athena_Commando_F_Keen_B4LF5,"['Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Set.StrangeReady']",[],,outfit,Outfit,Epic,Epic,2022-01-20,1.6.0,https://media.fortniteapi.io/images/dea0d24fae2f52363e9d3f5ec8029cad/transparent.png,,https://media.fortniteapi.io/images/cosmetics/dea0d24fae2f52363e9d3f5ec8029cad/v2/background.png,https://media.fortniteapi.io/images/cosmetics/dea0d24fae2f52363e9d3f5ec8029cad/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/dea0d24fae2f52363e9d3f5ec8029cad/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_331_athena_commando_f_keen_b4lf5.png,,StrangeReady,Hawkeye,Part of the Hawkeye set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_331_F_Keen_B4LF5/MI_0.png
8252,CID_A_327_Athena_Commando_M_SkullPunk_9QTQI,Aftermath,The ultimate encore.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_327_Athena_Commando_M_SkullPunk_9QTQI,"['Cosmetics.Filter.Season.19', 'Cosmetics.UserFacingFlags.HasVariants', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Source.CrewPack.February2022', 'Cosmetics.Set.BlazingBrain', 'Cosmetics.FrontEndPose.DontCrossArms']",[],,outfit,Outfit,Epic,Epic,2022-01-24,1.6.0,https://media.fortniteapi.io/images/db68e5bf05f7ddee4e5309aa66fad8ee/transparent.png,,https://media.fortniteapi.io/images/cosmetics/db68e5bf05f7ddee4e5309aa66fad8ee/v2/background.png,https://media.fortniteapi.io/images/cosmetics/db68e5bf05f7ddee4e5309aa66fad8ee/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/db68e5bf05f7ddee4e5309aa66fad8ee/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_327_athena_commando_m_skullpunk_9qtqi.png,https://media.fortniteapi.io/images/icons/beans/cid_a_327_athena_commando_m_skullpunk_9qtqi.png,BlazingBrain,Shining Skull,Part of the Shining Skull set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,CID_A_328_Athena_Commando_M_Foe_S31ZA,Green Goblin,He won't rest until he's destroyed Spider-Man.,,1500,,False,False,False,2022-01-28,2024-04-30,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_328_Athena_Commando_M_Foe_S31ZA,"['Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BootsMetal', 'SoundLibrary.ID.ClothingType.ArmorMetal', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Set.GlareAssault']",[],,outfit,Outfit,Epic,Epic,2022-01-27,1.6.0,https://media.fortniteapi.io/images/e2acbc6dca9eb1f0de2080c351b2376f/transparent.png,,https://media.fortniteapi.io/images/cosmetics/e2acbc6dca9eb1f0de2080c351b2376f/v2/background.png,https://media.fortniteapi.io/images/cosmetics/e2acbc6dca9eb1f0de2080c351b2376f/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/e2acbc6dca9eb1f0de2080c351b2376f/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_328_athena_commando_m_foe_s31za.png,,GlareAssault,Green Goblin,Part of the Green Goblin set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_328_M_Foe_S31ZA/MI_0.png
8304,CID_A_339_Athena_Commando_F_LoveQueen,Queen of Hearts,The queen of our hearts.,,1200,,False,False,False,2022-02-07,2025-03-16,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_339_Athena_Commando_F_LoveQueen,"['SoundLibrary.ID.StepType.BootsHeeled', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.19', 'Cosmetics.Set.KingClubs', 'Cosmetics.FrontEndPose.DontHandsOnHips']",[],,outfit,Outfit,Rare,RARE,2022-02-01,1.6.0,https://media.fortniteapi.io/images/d84f2647430346992d3fddb975b873a9/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d84f2647430346992d3fddb975b873a9/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d84f2647430346992d3fddb975b873a9/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d84f2647430346992d3fddb975b873a9/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_339_athena_commando_f_lovequeen.png,https://media.fortniteapi.io/images/icons/beans/cid_a_339_athena_commando_f_lovequeen.png,KingClubs,Royale Flush,Part of the Royale Flush set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_339_F_LoveQueen/MI_0.png
8328,CID_A_336_Athena_Commando_M_Zest_66JC5,MARSHINOBI,Mello melee master.,,1600,,False,False,True,2022-02-02,2025-03-30,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_336_Athena_Commando_M_Zest_66JC5,"['SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Filter.Season.19', 'Cosmetics.UserFacingFlags.Reactive', 'Cosmetics.Set.ScatterBan']",[],,outfit,Outfit,Epic,Epic,2022-02-01,1.6.0,https://media.fortniteapi.io/images/35c97b4094edcd9fa73a5588243f4437/transparent.png,,https://media.fortniteapi.io/images/cosmetics/35c97b4094edcd9fa73a5588243f4437/v2/background.png,https://media.fortniteapi.io/images/cosmetics/35c97b4094edcd9fa73a5588243f4437/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/35c97b4094edcd9fa73a5588243f4437/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_336_athena_commando_m_zest_66jc5.png,,ScatterBan,Welcome to the Melloverse,Part of the Welcome to the Melloverse set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_336_M_Zest_66JC5/MI_0.png
8329,CID_A_337_Athena_Commando_F_Zest_ZBXGN,Marsha,Keep the party going.,,1500,,False,False,True,2022-02-02,2025-03-30,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_337_Athena_Commando_F_Zest_ZBXGN,"['Cosmetics.Filter.Season.19', 'Cosmetics.UserFacingFlags.HasVariants', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'SoundLibrary.ID.StepType.ShoesSneakers', 'Cosmetics.Set.ScatterBan', 'Cosmetics.UserFacingFlags.Reactive']",[],,outfit,Outfit,Epic,Epic,2022-02-01,1.6.0,https://media.fortniteapi.io/images/64924b1dc7cc683546ed4d854070c868/transparent.png,,https://media.fortniteapi.io/images/cosmetics/64924b1dc7cc683546ed4d854070c868/v2/background.png,https://media.fortniteapi.io/images/cosmetics/64924b1dc7cc683546ed4d854070c868/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/64924b1dc7cc683546ed4d854070c868/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_337_athena_commando_f_zest_zbxgn.png,,ScatterBan,Welcome to the Melloverse,Part of the Welcome to the Melloverse set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_337_F_Zest_ZBXGN/MI_0.png
8337,CID_A_334_Athena_Commando_M_Sleek_U06KF,Bruno Mars,Entertainer and reluctant assassin.,,1800,,False,False,True,2022-02-11,2024-09-26,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_334_Athena_Commando_M_Sleek_U06KF,"['SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Filter.Season.19', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.UserFacingFlags.Reactive', 'Cosmetics.Set.AmpleChaos']",[],,outfit,Outfit,Epic,Epic,2022-02-03,1.6.0,https://media.fortniteapi.io/images/54be509b812184dedbd6d57c9518db5d/transparent.png,,https://media.fortniteapi.io/images/cosmetics/54be509b812184dedbd6d57c9518db5d/v2/background.png,https://media.fortniteapi.io/images/cosmetics/54be509b812184dedbd6d57c9518db5d/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/54be509b812184dedbd6d57c9518db5d/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_334_athena_commando_m_sleek_u06kf.png,,AmpleChaos,Silk Sonic,Part of the Silk Sonic set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_334_M_Sleek_U06KF/MI_0.png
8338,CID_A_335_Athena_Commando_M_SleekGlasses_8SYX2,Anderson .Paak,Silk Sonic's elegant emcee.,,1500,,False,False,True,2022-02-11,2024-09-26,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_335_Athena_Commando_M_SleekGlasses_8SYX2,"['SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Filter.Season.19', 'Cosmetics.UserFacingFlags.Reactive', 'Cosmetics.Set.AmpleChaos']",[],,outfit,Outfit,Epic,Epic,2022-02-03,1.6.0,https://media.fortniteapi.io/images/5923a00803aeb6bc7d8b712e638530cd/transparent.png,,https://media.fortniteapi.io/images/cosmetics/5923a00803aeb6bc7d8b712e638530cd/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5923a00803aeb6bc7d8b712e638530cd/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5923a00803aeb6bc7d8b712e638530cd/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_335_athena_commando_m_sleekglasses_8syx2.png,,AmpleChaos,Silk Sonic,Part of the Silk Sonic set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_335_M_SleekGlasses_8SYX2/MI_0.png
8345,CID_A_338_Athena_Commando_F_Galactic_HN9DO,Fennec Shand,"If you go after her, you won't make it past sunrise.",,1500,,False,False,False,2022-02-09,2024-08-20,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_338_Athena_Commando_F_Galactic_HN9DO,"['SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.ArmorLeather', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.19', 'Cosmetics.Set.LooseBeam', 'Cosmetics.Source.ItemShop']",[],,outfit,Outfit,Epic,Epic,2022-02-09,1.6.0,https://media.fortniteapi.io/images/fdb2084b5985e9f6702202411c650e96/transparent.png,,https://media.fortniteapi.io/images/cosmetics/fdb2084b5985e9f6702202411c650e96/v2/background.png,https://media.fortniteapi.io/images/cosmetics/fdb2084b5985e9f6702202411c650e96/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/fdb2084b5985e9f6702202411c650e96/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_338_athena_commando_f_galactic_hn9do.png,,LooseBeam,Book of Boba Fett,Part of the Book of Boba Fett set.,,,,,,,,,,ColumbusSeries,Star Wars Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_338_F_Galactic_HN9DO/MI_0.png
8349,CID_A_333_Athena_Commando_M_Solstice_C1YP3,Krrsantan,"A former gladiator turned bounty hunter, Krrsantan is a towering black-furred Wookiee.",,1500,,False,False,False,2022-02-09,2024-08-20,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_333_Athena_Commando_M_Solstice_C1YP3,"['Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BarefootHeavy', 'SoundLibrary.ID.ClothingType.ArmorMetal', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Set.LooseBeam', 'Cosmetics.Source.ItemShop']",[],,outfit,Outfit,Epic,Epic,2022-02-09,1.6.0,https://media.fortniteapi.io/images/606b98c237035b83f92b74c967aa35d7/transparent.png,,https://media.fortniteapi.io/images/cosmetics/606b98c237035b83f92b74c967aa35d7/v2/background.png,https://media.fortniteapi.io/images/cosmetics/606b98c237035b83f92b74c967aa35d7/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/606b98c237035b83f92b74c967aa35d7/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_333_athena_commando_m_solstice_c1yp3.png,,LooseBeam,Book of Boba Fett,Part of the Book of Boba Fett set.,,,,,,,,,,ColumbusSeries,Star Wars Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_333_M_Solstice_C1YP3/MI_0.png
8371,CID_A_354_Athena_Commando_F_ShatterFlyEclipse,Monarch,The darkness is growing.,,0,,False,False,False,2022-02-17,2022-03-19,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_354_Athena_Commando_F_ShatterFlyEclipse,"['Cosmetics.UserFacingFlags.HasUpgradeQuests', 'Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Set.Emperor']",[],,outfit,Outfit,Epic,Epic,2022-02-15,1.6.0,https://media.fortniteapi.io/images/42a103a103373c482c4a02da8a8b2f35/transparent.png,,https://media.fortniteapi.io/images/cosmetics/42a103a103373c482c4a02da8a8b2f35/v2/background.png,https://media.fortniteapi.io/images/cosmetics/42a103a103373c482c4a02da8a8b2f35/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/42a103a103373c482c4a02da8a8b2f35/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_354_athena_commando_f_shatterflyeclipse.png,https://media.fortniteapi.io/images/icons/beans/cid_a_354_athena_commando_f_shatterflyeclipse.png,Emperor,Monarch,Part of the Monarch set.,,,,,,,,,,ShadowSeries,Shadow Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_RMT_MonarchLevelUpPack/MI_0.png
8372,CID_A_355_Athena_Commando_M_PeelyToon,Toon Peely,"Uh oh, gotta split!",,0,,False,False,False,2022-02-27,2022-03-21,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_355_Athena_Commando_M_PeelyToon,"['Cosmetics.Source.ItemShop', 'Cosmetics.Set.BlotGroup', 'Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.Barefoot', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.DontCrossArms']",[],,outfit,Outfit,Epic,Epic,2022-02-15,1.6.0,https://media.fortniteapi.io/images/477568b60f66a6c776247aa95c140602/transparent.png,,https://media.fortniteapi.io/images/cosmetics/477568b60f66a6c776247aa95c140602/v2/background.png,https://media.fortniteapi.io/images/cosmetics/477568b60f66a6c776247aa95c140602/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/477568b60f66a6c776247aa95c140602/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_355_athena_commando_m_peelytoon.png,https://media.fortniteapi.io/images/icons/beans/cid_a_355_athena_commando_m_peelytoon.png,BlotGroup,Inkville Gang,Part of the Inkville Gang set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_VMT_ToonLegendPacks/MI_0.png
8373,CID_A_356_Athena_Commando_M_WeepingWoodsToon,Toon Bushy,Sworn protector of Paintbrush Forest.,,0,,False,False,False,2022-02-27,2022-03-21,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_356_Athena_Commando_M_WeepingWoodsToon,"['Cosmetics.Filter.Season.19', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.BlotGroup', 'SoundLibrary.ID.StepType.Barefoot', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.DontCrossArms']",[],,outfit,Outfit,Epic,Epic,2022-02-15,1.6.0,https://media.fortniteapi.io/images/a9265135822e042b547f3f39967df16b/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a9265135822e042b547f3f39967df16b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a9265135822e042b547f3f39967df16b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a9265135822e042b547f3f39967df16b/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_356_athena_commando_m_weepingwoodstoon.png,https://media.fortniteapi.io/images/icons/beans/cid_a_356_athena_commando_m_weepingwoodstoon.png,BlotGroup,Inkville Gang,Part of the Inkville Gang set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8402,CID_A_353_Athena_Commando_F_TreyCozy_E_JRL60,NBA 75 High-Flyer,Gravity is just a suggestion.,,800,,False,False,False,2022-02-16,2022-02-23,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_353_Athena_Commando_F_TreyCozy_E_JRL60,"['Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Set.PolitePlatform', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",[],,outfit,Outfit,Uncommon,UNCOMMON,2022-02-16,1.6.0,https://media.fortniteapi.io/images/ecfec1bd1e37d8ce91d6e5a6048606aa/transparent.png,,https://media.fortniteapi.io/images/cosmetics/ecfec1bd1e37d8ce91d6e5a6048606aa/v2/background.png,https://media.fortniteapi.io/images/cosmetics/ecfec1bd1e37d8ce91d6e5a6048606aa/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/ecfec1bd1e37d8ce91d6e5a6048606aa/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_353_athena_commando_f_treycozy_e_jrl60.png,,PolitePlatform,NBA 75,Part of the NBA 75 set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_353_F_TreyCozy_E_JRL60/MI_0.png
8403,CID_A_345_Athena_Commando_M_TreyCozy_B_4EP38,NBA 75 Flash,The defense will never see you coming.,,800,,False,False,False,2022-02-16,2022-02-23,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_345_Athena_Commando_M_TreyCozy_B_4EP38,"['Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Set.PolitePlatform', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",[],,outfit,Outfit,Uncommon,UNCOMMON,2022-02-16,1.6.0,https://media.fortniteapi.io/images/917b3ca892d92493ec2d9f67804330b2/transparent.png,,https://media.fortniteapi.io/images/cosmetics/917b3ca892d92493ec2d9f67804330b2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/917b3ca892d92493ec2d9f67804330b2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/917b3ca892d92493ec2d9f67804330b2/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_345_athena_commando_m_treycozy_b_4ep38.png,,PolitePlatform,NBA 75,Part of the NBA 75 set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_345_M_TreyCozy_B_4EP38/MI_0.png
8404,CID_A_349_Athena_Commando_F_TreyCozy_Y4D2W,NBA 75 Flex,Hustle and style.,,800,,False,False,False,2022-02-16,2022-02-23,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_A_349_Athena_Commando_F_TreyCozy_Y4D2W,"['Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Filter.Season.19', 'SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Bare', 'Cosmetics.Set.PolitePlatform', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",[],,outfit,Outfit,Uncommon,UNCOMMON,2022-02-16,1.6.0,https://media.fortniteapi.io/images/2e126b1c70fae1944edd72b83d6da5ad/transparent.png,,https://media.fortniteapi.io/images/cosmetics/2e126b1c70fae1944edd72b83d6da5ad/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2e126b1c70fae1944edd72b83d6da5ad/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2e126b1c70fae1944edd72b83d6da5ad/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_a_349_athena_commando_f_treycozy_y4d2w.png,,PolitePlatform,NBA 75,Part of the NBA 75 set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_CID_A_349_F_TreyCozy_Y4D2W/MI_0.png
